Province/State,Country/Region,Lat,Lon,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,death_per_100_case,death_past_3_days
,Lebanon,33.8547,35.8623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.47712125471966244,0.8450980400142568,0.6020599913279624,0.0,0.0,0.6020599913279624,0.8450980400142568,0.0,1.0413926851582251,0.0,1.0,1.3222192947339193,0.0,1.2304489213782739,1.2304489213782739,1.255272505103306,0.0,1.0413926851582251,1.146128035678238,1.3979400086720377,0.8450980400142568,1.3979400086720377,1.792391689498254,1.3010299956639813,1.7160033436347992,1.2578616,0.0
,Liberia,6.4281,-9.4295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.3010299956639812,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0
,Liechtenstein,47.14,9.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.0,0.0,0.6020599913279624,1.3424226808222062,0.0,0.0,1.0,0.0,1.1760912590556813,0.0,0.0,0.0
,Lithuania,55.1694,23.8813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.6020599913279624,0.47712125471966244,0.6989700043360189,0.7781512503836436,0.9542425094393249,0.47712125471966244,1.0,1.146128035678238,1.5440680443502757,1.7853298350107671,1.568201724066995,1.4913616938342726,0.9569378,1.0
,Luxembourg,49.8153,6.1296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.3010299956639812,0.0,0.47712125471966244,0.47712125471966244,1.1139433523068367,1.2041199826559248,1.255272505103306,0.9542425094393249,1.2787536009528289,1.806179973983887,1.806179973983887,2.123851640967086,2.1760912590556813,2.271841606536499,2.110589710299249,1.8920946026904804,2.3521825181113627,0.7279345,0.0
,Madagascar,-18.7669,46.8691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.0,0.0,1.0,0.7781512503836436,0.0,0.0
,Malaysia,2.5,112.5,0.0,0.0,0.6020599913279624,0.3010299956639812,0.0,0.0,0.6020599913279624,0.3010299956639812,0.0,0.0,0.0,0.0,0.47712125471966244,0.47712125471966244,0.0,0.0,0.6989700043360189,0.0,0.47712125471966244,0.0,0.0,0.3010299956639812,0.0,0.6020599913279624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.47712125471966244,0.6989700043360189,0.0,0.9030899869919435,1.1760912590556813,0.0,1.5314789170422551,1.0413926851582251,0.8450980400142568,1.2787536009528289,1.1139433523068367,1.3222192947339193,0.0,1.6901960800285136,1.6232492903979006,2.2810333672477277,2.143014800254095,2.03342375548695,2.0718820073061255,2.0453229787866576,2.1172712956557644,2.187520720836463,2.093421685162235,2.3283796034387376,2.0293837776852097,0.9852217,12.0
,Maldives,3.2028,73.2207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6989700043360189,0.0,0.47712125471966244,0.47712125471966244,0.0,0.3010299956639812,0.3010299956639812,0.6020599913279624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Malta,35.9375,14.3754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.0,0.0,0.47712125471966244,0.3010299956639812,0.0,0.8450980400142568,0.8450980400142568,0.6020599913279624,1.0,0.9542425094393249,0.0,1.2041199826559248,1.0791812460476249,1.0,1.255272505103306,1.255272505103306,0.6020599913279624,0.0,0.0
,Mauritania,21.0079,10.9408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Mauritius,-20.2,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.0,1.0,0.47712125471966244,1.1760912590556813,0.9542425094393249,0.8450980400142568,4.7619047,1.0
,Mexico,23.6345,-102.5528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.6020599913279624,0.3010299956639812,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.3010299956639812,0.0,0.0,0.3010299956639812,0.6989700043360189,0.0,1.1760912590556813,1.2041199826559248,1.1139433523068367,1.4771212547196624,1.0791812460476249,1.414973347970818,1.6720978579357175,1.6020599913279623,1.6901960800285136,1.8195439355418688,1.7160033436347992,1.0899183,2.0
,Moldova,47.4116,28.3699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.47712125471966244,0.0,0.0,0.6020599913279624,0.8450980400142568,1.0791812460476249,0.0,0.9030899869919435,0.0,1.3010299956639813,1.255272505103306,1.1760912590556813,1.1760912590556813,1.2041199826559248,1.2304489213782739,0.8,0.0
,Monaco,43.7333,7.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.7781512503836436,0.0,0.0,0.0,0.6989700043360189,0.0,1.1139433523068367,0.0,0.0,0.0,0.0
,Mongolia,46.8625,103.8467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.6989700043360189,0.3010299956639812,0.0,0.0,0.6989700043360189,0.0,0.0,0.0,0.0,0.0
,Montenegro,42.5,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.3010299956639812,1.0791812460476249,0.0,0.9030899869919435,0.8450980400142568,1.3222192947339193,2.1276596,1.0
,Morocco,31.7917,-7.0926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.3010299956639812,0.47712125471966244,0.3010299956639812,0.3010299956639812,1.0413926851582251,1.0791812460476249,0.3010299956639812,1.0,1.0791812460476249,1.1760912590556813,1.1760912590556813,1.3010299956639813,1.3010299956639813,1.462397997898956,1.4471580313422192,2.9411764,2.0
,Namibia,-22.9576,18.4904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.3010299956639812,0.6020599913279624,0.0,0.0
,Nepal,28.1667,84.25,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0
Aruba,Netherlands,12.5186,-70.0358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.0,0.3010299956639812,0.3010299956639812,0.0,0.3010299956639812,0.0,0.6989700043360189,0.0,0.6020599913279624,0.0,0.0
Curacao,Netherlands,12.1696,-68.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.47712125471966244,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.47712125471966244,16.666668,0.0
Sint Maarten,Netherlands,18.0425,-63.0548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.3010299956639812,0.0,0.0,0.0
,Netherlands,52.1326,5.2913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.7781512503836436,0.6989700043360189,0.9542425094393249,0.8450980400142568,1.1760912590556813,1.6532125137753437,1.6720978579357175,1.7853298350107671,1.8920946026904804,1.7558748556724915,1.792391689498254,2.0863598306747484,0.0,2.4800069429571505,2.1931245983544616,2.247973266361807,2.4456042032735974,2.4668676203541096,2.5403294747908736,2.6127838567197355,2.7283537820212285,2.8048206787211623,2.7589118923979736,2.7371926427047373,2.9095560292411755,4.964029,140.0
,New Zealand,-40.9006,174.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.3010299956639812,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.47712125471966244,0.0,0.6989700043360189,0.9542425094393249,0.9542425094393249,1.0791812460476249,1.146128035678238,1.7075701760979363,0.0,1.7323937598229686,0.0,0.0
,Nicaragua,12.8654,-85.2072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0
,Niger,17.6078,8.0817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.3010299956639812,0.3010299956639812,0.0,0.0,0.0
,Nigeria,9.082,8.6753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.7781512503836436,0.0,0.6989700043360189,1.0413926851582251,0.9542425094393249,1.0413926851582251,0.6989700043360189,2.2727273,1.0
,North Macedonia,41.6086,21.7453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.0,0.6989700043360189,0.0,0.0,0.9030899869919435,0.0,0.0,0.6989700043360189,0.9542425094393249,1.0,1.146128035678238,1.3010299956639813,1.2787536009528289,1.4913616938342726,1.3424226808222062,1.1139433523068367,1.3513514,2.0
,Norway,60.472,8.4689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.7781512503836436,1.0,0.6989700043360189,0.8450980400142568,0.9030899869919435,1.3979400086720377,1.505149978319906,1.3424226808222062,1.6020599913279623,1.4771212547196624,1.4771212547196624,2.292256071356476,2.298853076409707,2.0211892990699383,2.469822015978163,1.9777236052888478,2.12057393120585,2.0530784434834195,2.1172712956557644,1.9444826721501687,2.294466226161593,2.2278867046136734,2.311753861055754,2.428134794028789,2.374748346010104,2.385606273598312,0.41914076,5.0
,Oman,21.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.47712125471966244,0.0,0.0,0.47712125471966244,0.0,0.0,0.8450980400142568,0.6020599913279624,0.3010299956639812,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.3010299956639812,0.0,0.6020599913279624,0.0,0.47712125471966244,1.2041199826559248,1.0,0.0,0.6989700043360189,0.6020599913279624,1.0791812460476249,1.2787536009528289,0.0,0.0
,Pakistan,30.3753,69.3451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.47712125471966244,0.0,0.0,0.3010299956639812,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,1.0413926851582251,0.6020599913279624,0.3010299956639812,0.9542425094393249,0.6020599913279624,1.3617278360175928,1.9242792860618816,2.0043213737826426,1.806179973983887,2.1931245983544616,1.6812412373755872,2.361727836017593,1.6720978579357175,2.0,1.9912260756924949,0.7201646,4.0
,Panama,8.538,-80.7821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.9030899869919435,0.6020599913279624,1.2304489213782739,1.0,0.9030899869919435,1.1139433523068367,1.1760912590556813,1.255272505103306,1.380211241711606,1.462397997898956,1.806179973983887,2.0569048513364727,1.5185139398778875,0.0,1.7391304,5.0
,Papua New Guinea,-6.315,143.9555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0
,Paraguay,-23.4425,-58.4438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.6989700043360189,0.0,0.3010299956639812,0.0,0.0,0.47712125471966244,0.3010299956639812,0.47712125471966244,0.0,0.47712125471966244,0.7781512503836436,0.6989700043360189,0.0,0.7781512503836436,7.4074073,1.0
,Peru,-9.19,-75.0152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.7781512503836436,0.3010299956639812,0.6989700043360189,0.0,0.6989700043360189,1.146128035678238,1.0413926851582251,0.7781512503836436,1.6434526764861874,1.505149978319906,1.462397997898956,1.954242509439325,0.0,1.9294189257142926,1.662757831681574,1.5185139398778875,1.3424226808222062,1.6826924,2.0
,Philippines,13.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.3010299956639812,0.6989700043360189,1.0413926851582251,1.146128035678238,1.2304489213782739,0.6020599913279624,1.1139433523068367,1.6812412373755872,1.4771212547196624,0.47712125471966244,1.662757831681574,1.2041199826559248,1.2041199826559248,1.146128035678238,1.8920946026904804,1.8692317197309762,1.919078092376074,1.9590413923210936,6.3405795,16.0
,Poland,51.9194,19.1451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.6989700043360189,0.0,0.8450980400142568,0.7781512503836436,0.8450980400142568,1.0,1.2787536009528289,1.3010299956639813,1.5563025007672873,1.2304489213782739,1.7708520116421442,1.792391689498254,1.146128035678238,2.0211892990699383,1.8512583487190752,2.0492180226701815,1.99563519459755,2.0644579892269186,2.184691430817599,1.1098778,5.0
,Portugal,39.3999,-8.2245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.6020599913279624,0.6020599913279624,0.7781512503836436,0.9030899869919435,1.0413926851582251,0.0,1.0791812460476249,1.2787536009528289,0.0,1.7323937598229686,1.7634279935629373,1.8864907251724818,1.9395192526186185,2.0718820073061255,0.0,2.5289167002776547,2.3729120029701067,2.416640507338281,2.506505032404872,2.663700925389648,2.481442628502305,1.3971211,21.0
,Qatar,25.3548,51.1839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.47712125471966244,0.0,0.6989700043360189,0.3010299956639812,0.0,0.0,0.0,0.9030899869919435,0.6020599913279624,0.8450980400142568,2.3783979009481375,0.0,1.7708520116421442,1.255272505103306,1.8129133566428555,1.591064607026499,0.0,1.146128035678238,0.9542425094393249,1.0413926851582251,1.0791812460476249,1.146128035678238,0.9030899869919435,1.414973347970818,0.0,0.0
,Romania,45.9432,24.9668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.47712125471966244,0.0,0.0,0.0,0.0,0.3010299956639812,0.47712125471966244,0.6020599913279624,0.0,0.8450980400142568,0.0,1.0413926851582251,1.3222192947339193,0.6989700043360189,1.6127838567197355,1.5440680443502757,0.9542425094393249,1.4471580313422192,1.4313637641589874,1.8864907251724818,1.255272505103306,1.505149978319906,1.7781512503836436,1.8260748027008264,2.1583624920952498,2.3404441148401185,1.3853904,11.0
